VILLE,DEPARTEMENT,CODE INSEE,NOM DU SITE,GROUPE DE DECHETS,SOUS-GROUPE DE DECHETS,DESCRIPTION PHYSIQUE,CATEGORIE,FAMILLE IN,VOLUME EQUIVALENT CONDITIONNE,MAJORATION,ACTIVITE ( Bq),PRINCIPAUX RADIONUCLEIDES
"""ORSAY""","""91""","""91471""",&quot;UNIVERSITY OF PARIS SUD - Institute of Plant Sciences of Paris-Saclay (IPS2)&quot;,"""0""","""0""","&quot;SLV (0,00002 m3)&quot;","""FMA-VC""",&quot;F3-7-01&quot;,"""0,00000118""","""0""","&quot;8,66E+02&quot;",&quot;36Cl&quot;
"""PARIS 06""","""75""","""75106""",&quot;UNIVERSITY PARIS V - RENE DESCARTES - FACULTY OF PHARMACY - INSERM UMR-S1144&quot;,"""0""","""0""","&quot;SI (0,24 m3)&quot;","""FMA-VC""",&quot;F3-7-01&quot;,"""0,01896""","""0""","""5,00E+04""",&quot;3H&quot;
"""PARIS 06""","""75""","""75106""",&quot;UNIVERSITY PARIS V - RENE DESCARTES - FACULTY OF PHARMACY - INSERM UMR-S1144&quot;,"""0""","""0""","&quot;LA (0,03 m3)&quot;","""FMA-VC""",&quot;F3-7-01&quot;,"""0""","""0""","""1,60E+05""",&quot;3H&quot;
"""PARIS 06""","""75""","""75106""",&quot;UNIVERSITY PARIS V - RENE DESCARTES - FACULTY OF PHARMACY - INSERM UMR-S1144&quot;,"""0""","""0""","&quot;SO (0,12 m3)&quot;","""FMA-VC""",&quot;F3-7-01&quot;,"""0,00948""","""0""","""1,62E+06""","""14C"""
"""PARIS 06""","""75""","""75106""",&quot;UNIVERSITY PARIS V - RENE DESCARTES - FACULTY OF PHARMACY - INSERM UMR-S1144&quot;,"""0""","""0""","&quot;SO (0,12 m3)&quot;","""FMA-VC""",&quot;F3-7-01&quot;,"""0,00948""","""0""",&quot;4.40E+05&quot;,&quot;3H&quot;
"""PARIS 06""","""75""","""75106""",&quot;UNIVERSITY PARIS V - RENE DESCARTES - FACULTY OF PHARMACY - INSERM UMR-S1144&quot;,"""0""","""0""","&quot;SLV (0,12 m3)&quot;","""FMA-VC""",&quot;F3-7-01&quot;,"""0,00708""","""0""","&quot;2,52E+06&quot;",&quot;3H&quot;
"""PARIS 06""","""75""","""75106""",&quot;UNIVERSITY PARIS V - RENE DESCARTES - FACULTY OF PHARMACY - INSERM UMR-S1144&quot;,"""0""","""0""","&quot;SLV (0,12 m3)&quot;","""FMA-VC""",&quot;F3-7-01&quot;,"""0,00708""","""0""","&quot;1,96E+06&quot;","""14C"""
"""PARIS 06""","""75""","""75106""",&quot;UNIVERSITY PARIS V - RENE DESCARTES - FACULTY OF PHARMACY - INSERM UMR-S1144&quot;,"""0""","""0""","&quot;SL (0,12 m3)&quot;","""FMA-VC""",&quot;F3-7-01&quot;,"""0,00708""","""0""","&quot;1,71E+06&quot;",&quot;3H&quot;
"""PARIS 06""","""75""","""75106""",&quot;UNIVERSITY PARIS V - RENE DESCARTES - FACULTY OF PHARMACY - INSERM UMR-S1144&quot;,"""0""","""0""","&quot;SI (0,24 m3)&quot;","""FMA-VC""",&quot;F3-7-01&quot;,"""0,01896""","""0""","""6,00E+03""","""14C"""
"""PARIS 06""","""75""","""75106""",&quot;UNIVERSITE PARIS V - RENE DESCARTES - INSERM UMR 1124&quot;,"""0""","""0""","&quot;SI (0,24 m3)&quot;","""FMA-VC""",&quot;F3-7-01&quot;,"""0,01896""","""0""","&quot;1,40E+08&quot;","""3H, 14C"""
"""PARIS 06""","""75""","""75106""",&quot;UNIVERSITE PARIS V - RENE DESCARTES - INSERM UMR 1124&quot;,"""0""","""0""","&quot;LA (0,01 m3)&quot;","""FMA-VC""",&quot;F3-7-01&quot;,"""0""","""0""","""1,20E+07""","""3H, 14C"""
"""PARIS 06""","""75""","""75106""",&quot;UNIVERSITE PARIS V - RENE DESCARTES - INSERM UMR 1124&quot;,"""0""","""0""","&quot;SL (0,24 m3)&quot;","""FMA-VC""",&quot;F3-7-01&quot;,"""0,01416""","""0""","""6,00E+06""","""3H, 14C"""
"""PARIS 13""","""75""","""75113""",&quot;UNIVERSITY OF PARIS VII - DENIS DIDEROT - PREVENTION AND SAFETY AT WORK POLE / CENTRALIZED HOLDING&quot;,"""0""","""0""","&quot;SL (0,033 m3)&quot;","""FMA-VC""",&quot;F3-7-01&quot;,"""0,001947""","""0""","""1,00E+06""","&quot;3H, 55Fe&quot;"
"""PARIS 13""","""75""","""75113""",&quot;UNIVERSITY OF PARIS VII - DENIS DIDEROT - PREVENTION AND SAFETY AT WORK POLE / CENTRALIZED HOLDING&quot;,"""0""","""0""","&quot;SLV (0,01 m3)&quot;","""FMA-VC""",&quot;F3-7-01&quot;,"""0,00059""","""0""","""8,00E+04""","""3H, 14C"""
"""PARIS 13""","""75""","""75113""",&quot;UNIVERSITY OF PARIS VII - DENIS DIDEROT - PREVENTION AND SAFETY AT WORK POLE / CENTRALIZED HOLDING&quot;,"""0""","""0""","&quot;LA (0,06 m3)&quot;","""FMA-VC""",&quot;F3-7-01&quot;,"""0""","""0""","""2,00E+06""",&quot;3H&quot;
"""PARIS 13""","""75""","""75113""",&quot;UNIVERSITY OF PARIS VII - DENIS DIDEROT - PREVENTION AND SAFETY AT WORK POLE / CENTRALIZED HOLDING&quot;,"""0""","""0""","&quot;SI (0,8 m3)&quot;","""FMA-VC""",&quot;F3-7-01&quot;,"""0,0632""","""0""","""1,00E+07""","""3H, 14C"""
"""PARIS 13""","""75""","""75113""",&quot;UNIVERSITY OF PARIS VII - DENIS DIDEROT - PREVENTION AND SAFETY AT WORK POLE / CENTRALIZED HOLDING&quot;,"""0""","""0""","&quot;SC (0,018 m3)&quot;","""TFA""","""TFA(SC-SNC)""","""0,01152""","""0""","""2,00E+06""","""3H, 14C"""
"""PARIS 13""","""75""","""75113""",&quot;UNIVERSITY OF PARIS VII - DENIS DIDEROT - PREVENTION AND SAFETY AT WORK POLE / CENTRALIZED HOLDING&quot;,"""0""","""0""","&quot;LS-LH (0,02 m3)&quot;","""FMA-VC""",&quot;F3-7-01&quot;,"""0""","""0""","""2,00E+06""",&quot;3H&quot;
"""TOULOUSE""","""31""","""31555""",&quot;PAUL SABATIER UNIVERSITY - CNRS - UMR 5089 INSTITUTE OF PHARMACOLOGY AND STRUCTURAL BIOLOGY&quot;,"""0""","""0""","&quot;SNC (0,12 m3)&quot;","""TFA""","""TFA(SC-SNC)""","""0,12""","""0""","&quot;3,36E+07&quot;","""3H, 14C"""
"""TOULOUSE""","""31""","""31555""",&quot;PAUL SABATIER UNIVERSITY - CNRS - UMR 5089 INSTITUTE OF PHARMACOLOGY AND STRUCTURAL BIOLOGY&quot;,"""0""","""0""","&quot;SL (0,12 m3)&quot;","""FMA-VC""",&quot;F3-7-01&quot;,"""0,00708""","""0""","""2,50E+06""","&quot;3H, 14C, 35S&quot;"
"""TOULOUSE""","""31""","""31555""",&quot;PAUL SABATIER UNIVERSITY - CNRS - UMR 5089 INSTITUTE OF PHARMACOLOGY AND STRUCTURAL BIOLOGY&quot;,"""0""","""0""","&quot;LA (0,03 m3)&quot;","""FMA-VC""",&quot;F3-7-01&quot;,"""0""","""0""","&quot;1,83E+07&quot;","""3H, 14C"""
"""TOULOUSE""","""31""","""31555""",&quot;PAUL SABATIER UNIVERSITY - CNRS - UMR 5089 INSTITUTE OF PHARMACOLOGY AND STRUCTURAL BIOLOGY&quot;,"""0""","""0""","&quot;SC (0,2 m3)&quot;","""TFA""","""TFA(SC-SNC)""","""0,128""","""0""","&quot;1,31E+06&quot;","""3H, 14C"""
"""TOULOUSE""","""31""","""31555""",&quot;PAUL SABATIER UNIVERSITY - CNRS - UMR 5099 LABORATORY OF EUKARYOTE MOLECULAR BIOLOGY&quot;,"""0""","""0""","&quot;LA (0,0045 m3)&quot;","""FMA-VC""",&quot;F3-7-01&quot;,"""0""","""0""","&quot;8,25E+07&quot;",&quot;3H&quot;
"""TOULOUSE""","""31""","""31555""",&quot;PAUL SABATIER UNIVERSITY - CNRS - UMR 5099 LABORATORY OF EUKARYOTE MOLECULAR BIOLOGY&quot;,"""0""","""0""","&quot;SI (0,06 m3)&quot;","""FMA-VC""",&quot;F3-7-01&quot;,"""0,00474""","""0""","""1,00E+06""",&quot;3H&quot;
"""TOULOUSE""","""31""","""31555""",&quot;PAUL SABATIER UNIVERSITY - CNRS - UMR 5099 LABORATORY OF EUKARYOTE MOLECULAR BIOLOGY&quot;,"""0""","""0""","&quot;SL (0,03 m3)&quot;","""FMA-VC""",&quot;F3-7-01&quot;,"""0,00177""","""0""","""2,50E+05""","&quot;3H, 32P, 33P, 35S&quot;"
"""TOULOUSE""","""31""","""31555""",&quot;UNIVERSITE PAUL SABATIER - CNRS - UMR 5100 LABORATOIRE DE MICROBIOLOGY ET GENETIQUE MOLECULAR (LMGM)&quot;,"""0""","""0""","&quot;LA (0,0045 m3)&quot;","""FMA-VC""",&quot;F3-7-01&quot;,"""0""","""0""","&quot;8,25E+07&quot;",&quot;3H&quot;
"""TOULOUSE""","""31""","""31555""",&quot;UNIVERSITE PAUL SABATIER - CNRS - UMR 5100 LABORATOIRE DE MICROBIOLOGY ET GENETIQUE MOLECULAR (LMGM)&quot;,"""0""","""0""","&quot;SL (0,03 m3)&quot;","""FMA-VC""",&quot;F3-7-01&quot;,"""0,00177""","""0""","""2,50E+05""","&quot;3H, 32P, 33P, 35S&quot;"
&quot;CASTANET-TOULOSAN&quot;,"""31""","""31113""",&quot;PAUL SABATIER UNIVERSITY - CNRS - UPS - UMR 5546 POLE OF PLANT BIOTECHNOLOGY&quot;,"""0""","""0""","&quot;SL (0,05 m3)&quot;","""FMA-VC""",&quot;F3-7-01&quot;,"""0,00295""","""0""","""1,00E+07""","""3H, 14C"""
&quot;CASTANET-TOULOSAN&quot;,"""31""","""31113""",&quot;PAUL SABATIER UNIVERSITY - CNRS - UPS - UMR 5546 POLE OF PLANT BIOTECHNOLOGY&quot;,"""0""","""0""","&quot;SI (0,06 m3)&quot;","""FMA-VC""",&quot;F3-7-01&quot;,"""0,00474""","""0""","""1,00E+07""","""3H, 14C"""
&quot;CASTANET-TOULOSAN&quot;,"""31""","""31113""",&quot;PAUL SABATIER UNIVERSITY - CNRS - UPS - UMR 5546 POLE OF PLANT BIOTECHNOLOGY&quot;,"""0""","""0""","&quot;LA (0,01 m3)&quot;","""FMA-VC""",&quot;F3-7-01&quot;,"""0""","""0""","""1,00E+07""","""3H, 14C"""
&quot;CASTANET-TOULOSAN&quot;,"""31""","""31113""",&quot;PAUL SABATIER UNIVERSITY - CNRS - UPS - UMR 5546 POLE OF PLANT BIOTECHNOLOGY&quot;,"""0""","""0""","&quot;SNC (0,01 m3)&quot;","""TFA""","""TFA(SC-SNC)""","""0,01""","""0""","""5,00E+06""","""3H, 14C"""
"""TOULOUSE""","""31""","""31555""",&quot;PAUL SABATIER UNIVERSITY - Department of Prevention and Security&quot;,"""0""","""0""","&quot;SC (0,72 m3)&quot;","""TFA""","""TFA(SC-SNC)""","""0,4608""","""0""","""0,00E+00""","""60Co, 137Cs, 226Ra, U, Th, Am"""
&quot;COMPIEGNE&quot;,"""60""","""60159""",&quot;UTC COMPIEGNE - DEPARTMENT OF BIOLOGICAL ENGINEERING&quot;,"""0""","""0""","&quot;LA (0,005 m3)&quot;","""FMA-VC""",&quot;F3-7-01&quot;,"""0""","""0""","""6,00E+06""","""3H, 14C"""
&quot;COMPIEGNE&quot;,"""60""","""60159""",&quot;UTC COMPIEGNE - DEPARTMENT OF BIOLOGICAL ENGINEERING&quot;,"""0""","""0""","&quot;SL (0,04 m3)&quot;","""FMA-VC""",&quot;F3-7-01&quot;,"""0,00236""","""0""","""1,50E+05""","""3H, 14C"""
&quot;COMPIEGNE&quot;,"""60""","""60159""",&quot;UTC COMPIEGNE - DEPARTMENT OF BIOLOGICAL ENGINEERING&quot;,"""0""","""0""","&quot;SI (0,24 m3)&quot;","""FMA-VC""",&quot;F3-7-01&quot;,"""0,01896""","""0""","""1,10E+05""","""3H, 14C"""
&quot;COMPIEGNE&quot;,"""60""","""60159""",&quot;UTC COMPIEGNE - DEPARTMENT OF BIOLOGICAL ENGINEERING&quot;,"""0""","""0""","&quot;SNC (0,1 m3)&quot;","""TFA""","""TFA(SC-SNC)""","""0,1""","""0""","&quot;2,90E+07&quot;","""3H, 14C"""
&quot;ROM&quot;,"""63""","""63300""",&quot;VALBIOTIS - RIOM PRECLINICAL R&amp;D&quot;,"""0""","""0""","&quot;SO (0,22 m3)&quot;","""FMA-VC""",&quot;F3-7-01&quot;,"""0,01738""","""0""","""3,65E+06""","""3H, 14C"""
&quot;ROM&quot;,"""63""","""63300""",&quot;VALBIOTIS - RIOM PRECLINICAL R&amp;D&quot;,"""0""","""0""","&quot;SL (0,055 m3)&quot;","""FMA-VC""",&quot;F3-7-01&quot;,"""0,003245""","""0""","""4,30E+06""","""3H, 14C"""
&quot;ROM&quot;,"""63""","""63300""",&quot;VALBIOTIS - RIOM PRECLINICAL R&amp;D&quot;,"""0""","""0""","&quot;LA (0,004 m3)&quot;","""FMA-VC""",&quot;F3-7-01&quot;,"""0""","""0""","""4,00E+06""","""3H, 14C"""
&quot;PLAIN-HIGH&quot;,"""22""","""22170""",&quot;ALAIN MACE SARL - ALAIN MACE&quot;,"""0""","""0""",&quot;FPR (1 m3)&quot;,&quot;MA-VL&quot;,&quot;DIV2&quot;,"""0,012""","""0""","&quot;9,70E+08&quot;",&quot;226Ra&quot;
&quot;PLAIN-HIGH&quot;,"""22""","""22170""",&quot;ALAIN MACE SARL - ALAIN MACE&quot;,"""0""","""0""",&quot;FPA (1 m3)&quot;,&quot;MA-VL&quot;,&quot;DIV2&quot;,"""0,004""","""0""","""4,81E+08""","""241Am"""
&quot;MONTRELAIS&quot;,"""44""","""44104""",&quot;BONDUELLE SAS - BONDUELLE&quot;,"""0""","""0""",&quot;FPA (0.05 m3)&quot;,&quot;MA-VL&quot;,&quot;DIV2&quot;,"""0,0002""","""0""","""5,60E+07""","""241Am"""
&quot;MONTRELAIS&quot;,"""44""","""44104""",&quot;BONDUELLE SAS - BONDUELLE&quot;,"""0""","""0""","&quot;FPR (0,2 m3)&quot;",&quot;MA-VL&quot;,&quot;DIV2&quot;,"""0,0024""","""0""","&quot;3,79E+08&quot;",&quot;226Ra&quot;
"""LIMOGES""","""87""","""87085""",&quot;FRANCE LIGHTNING DEVICE - ESTER TECHNOLOGY PARK&quot;,"""0""","""0""",&quot;FPA (0.2 m3)&quot;,&quot;MA-VL&quot;,&quot;DIV2&quot;,"""0,0008""","""0""",&quot;2.80E+07&quot;,"""241Am"""
"""LIMOGES""","""87""","""87085""",&quot;FRANCE LIGHTNING DEVICE - ESTER TECHNOLOGY PARK&quot;,"""0""","""0""","&quot;FPR (0,2 m3)&quot;",&quot;MA-VL&quot;,&quot;DIV2&quot;,"""0,0024""","""0""","&quot;7,40E+07&quot;",&quot;226Ra&quot;
"""VELAUX""","""13""","""13112""",&quot;FRANKLIN France - DUVAL MESSIEN - VELAUX&quot;,"""0""","""0""",&quot;FPA (0.05 m3)&quot;,&quot;MA-VL&quot;,&quot;DIV2&quot;,"""0,0002""","""0""","""5,60E+07""","""241Am"""
&quot;BRIVE-LA-GAILLARDE&quot;,"""19""","""19031""",&quot;FRANKLIN France - FRANKLIN SOUTH WEST&quot;,"""0""","""0""",&quot;FPA (0.2 m3)&quot;,&quot;MA-VL&quot;,&quot;DIV2&quot;,"""0,0008""","""0""",&quot;2.34E+08&quot;,"""241Am"""
&quot;BRIVE-LA-GAILLARDE&quot;,"""19""","""19031""",&quot;FRANKLIN France - FRANKLIN SOUTH WEST&quot;,"""0""","""0""","&quot;FPR (0,075 m3)&quot;",&quot;MA-VL&quot;,&quot;DIV2&quot;,"""0,0009""","""0""","&quot;2,22E+08&quot;",&quot;226Ra&quot;
&quot;DOVES&quot;,"""92""","""92025""",&quot;INDELEC - FORSOND&quot;,"""0""","""0""","&quot;FPR (0,075 m3)&quot;",&quot;MA-VL&quot;,&quot;DIV2&quot;,"""0,0009""","""0""","&quot;1,75E+08&quot;",&quot;226Ra&quot;
&quot;DOVES&quot;,"""92""","""92025""",&quot;INDELEC - FORSOND&quot;,"""0""","""0""",&quot;FPA (0.175 m3)&quot;,&quot;MA-VL&quot;,&quot;DIV2&quot;,"""0,0007""","""0""","""2,01E+08""","""241Am"""
&quot;DUAI&quot;,"""59""","""59178""","""INDELEC - INDELEC NORD""","""0""","""0""","&quot;FPR (0,15 m3)&quot;",&quot;MA-VL&quot;,&quot;DIV2&quot;,"""0,0018""","""0""","&quot;4,44E+08&quot;",&quot;226Ra&quot;
&quot;TUROISE&quot;,"""35""","""35047""",&quot;INDELEC - INDELEC WEST&quot;,"""0""","""0""",&quot;FPA (0.15 m3)&quot;,&quot;MA-VL&quot;,&quot;DIV2&quot;,"""0,0006""","""0""","""1,68E+08""","""241Am"""
&quot;MORNANT&quot;,"""69""","""69141""",&quot;INDELEC - INDELEC SOUTH EAST&quot;,"""0""","""0""",&quot;FPA (0.125 m3)&quot;,&quot;MA-VL&quot;,&quot;DIV2&quot;,"""0,0005""","""0""","&quot;1,40E+08&quot;","""241Am"""
&quot;MORNANT&quot;,"""69""","""69141""",&quot;INDELEC - INDELEC SOUTH EAST&quot;,"""0""","""0""","&quot;FPR (0,125 m3)&quot;",&quot;MA-VL&quot;,&quot;DIV2&quot;,"""0,0015""","""0""","""2,20E+08""",&quot;226Ra&quot;
&quot;EYSINES&quot;,"""33""","""33162""",&quot;INDELEC - INDELEC SOUTH WEST&quot;,"""0""","""0""",&quot;FPA (0.125 m3)&quot;,&quot;MA-VL&quot;,&quot;DIV2&quot;,"""0,0005""","""0""","""1,45E+08""","""241Am"""
"""MUNDOLSHEIM""","""67""","""67309""","""INDELEC - PROTIBAT""","""0""","""0""",&quot;FPA (0.225 m3)&quot;,&quot;MA-VL&quot;,&quot;DIV2&quot;,"""0,0009""","""0""","&quot;2,52E+08&quot;","""241Am"""
&quot;VILLENEUVE-LES-AVIGNON&quot;,"""30""","""30351""",&quot;IRSN - INTERVENTION AND ASSISTANCE IN RADIATION PROTECTION - SOUTH&quot;,"""0""","""0""","&quot;SI (0,002 m3)&quot;","""FMA-VC""",&quot;F3-7-01&quot;,"""0,000158""","""0""","""1,00E+02""",&quot;3H&quot;
&quot;VILLENEUVE-LES-AVIGNON&quot;,"""30""","""30351""",&quot;IRSN - INTERVENTION AND ASSISTANCE IN RADIATION PROTECTION - SOUTH&quot;,"""0""","""0""","&quot;SC (0,0002 m3)&quot;","""TFA""","""TFA(SC-SNC)""","""0,000128""","""0""","""4,00E+01""","""226Ra, 241Am"""
&quot;VILLENEUVE-LES-AVIGNON&quot;,"""30""","""30351""",&quot;IRSN - INTERVENTION AND ASSISTANCE IN RADIATION PROTECTION - SOUTH&quot;,"""0""","""0""","&quot;SLV (0,0005 m3)&quot;","""FMA-VC""",&quot;F3-7-01&quot;,"""0,0000295""","""0""","""2,50E+03""",&quot;3H&quot;
&quot;VILLENEUVE-LES-AVIGNON&quot;,"""30""","""30351""",&quot;IRSN - INTERVENTION AND ASSISTANCE IN RADIATION PROTECTION - SOUTH&quot;,"""0""","""0""","&quot;SI (0,0002 m3)&quot;","""FMA-VC""",&quot;F3-7-01&quot;,"""0,0000158""","""0""","""1,00E+01""",&quot;226Ra&quot;
&quot;VILLENEUVE-LES-AVIGNON&quot;,"""30""","""30351""",&quot;IRSN - INTERVENTION AND ASSISTANCE IN RADIATION PROTECTION - SOUTH&quot;,"""0""","""0""","&quot;SI (0,01 m3)&quot;","""FMA-VC""",&quot;F3-7-01&quot;,"""0,00079""","""0""","""5,50E+02""",&quot;IN&quot;
&quot;REINDEER&quot;,"""35""","""35238""",&quot;TO THE DOG - LABORATOIRE CLEUNAY&quot;,"""0""","""0""",&quot;SNC (7 m3)&quot;,"""TFA""","""TFA(SC-SNC)""","""7""","""0""","""2,00E+06""","""60Co, 110mAg, 137Cs, 152Eu, 241Pu, 58Co"""
&quot;SAINT-ROMAIN-DE-JALIONAS&quot;,"""38""","""38451""",&quot;NCT - Container Maintenance&quot;,"""0""","""0""","&quot;SNC (0,32 m3)&quot;","""TFA""","""TFA(SC-SNC)""","""0,32""","""0""","""2,10E+05""","""60Co"""
&quot;SAINT-ROMAIN-DE-JALIONAS&quot;,"""38""","""38451""",&quot;NCT - Container Maintenance&quot;,"""0""","""0""","&quot;SC (0,36 m3)&quot;","""TFA""","""TFA(SC-SNC)""","""0,2304""","""0""","""1,00E+05""","""60Co"""
&quot;SAINT-ROMAIN-DE-JALIONAS&quot;,"""38""","""38451""",&quot;NCT - Container Maintenance&quot;,"""0""","""0""","&quot;SI (0,16 m3)&quot;","""FMA-VC""",&quot;F3-7-01&quot;,"""0,01264""","""0""",&quot;2.40E+05&quot;,"""60Co"""
"""MONACO""","""98""","""99138""",&quot;MONEGASQUE SANITATION COMPANY - SMA&quot;,"""0""","""0""","&quot;TFA-07 (1,5 m3)&quot;","""TFA""","""TFA-07""","""1,5""","""0""","""5,00E+00""","&quot;134Cs, 226Ra, 99mTc&quot;"
"""MONACO""","""98""","""99138""",&quot;MONEGASQUE SANITATION COMPANY - SMA&quot;,"""0""","""0""","&quot;SI (0,0005 m3)&quot;","""FMA-VC""",&quot;F3-7-01&quot;,"""0,0000395""","""0""","""0,00E+00""","""0"""
"""MONACO""","""98""","""99138""",&quot;MONEGASQUE SANITATION COMPANY - SMA&quot;,"""0""","""0""","&quot;SI (0,01 m3)&quot;","""FMA-VC""",&quot;F3-7-01&quot;,"""0,00079""","""0""","""0,00E+00""","""0"""
"""MONACO""","""98""","""99138""",&quot;MONEGASQUE SANITATION COMPANY - SMA&quot;,"""0""","""0""","&quot;S01 (0,0002 m3)&quot;",&quot;OTHERS&quot;,"""S01""","""0""","""0""","""1,50E+01""",&quot;226Ra&quot;
"""MONACO""","""98""","""99138""",&quot;MONEGASQUE SANITATION COMPANY - SMA&quot;,"""0""","""0""","&quot;DIV9-09 (0,0002 m3)&quot;",&quot;FA-VL&quot;,&quot;DIV9-09&quot;,"""0,0002""","""0""","""2,20E+00""","""0"""
&quot;COLMAR&quot;,"""68""","""68066""",&quot;SONOREST SA - SONOREST ZI NORTH&quot;,"""0""","""0""",&quot;FPA (0.173 m3)&quot;,&quot;MA-VL&quot;,&quot;DIV2&quot;,"""0,000692""","""0""","""1,53E+08""","""241Am"""
&quot;COLMAR&quot;,"""68""","""68066""",&quot;SONOREST SA - SONOREST ZI NORTH&quot;,"""0""","""0""","&quot;FPR (0,018 m3)&quot;",&quot;MA-VL&quot;,&quot;DIV2&quot;,"""0,000216""","""0""","""1,01E+08""",&quot;226Ra&quot;
&quot;SMOOTH&quot;,"""91""","""91340""",&quot;PETNET SOLUTIONS - PRODUCTION CENTER&quot;,"""0""","""0""","&quot;SC (0,38 m3)&quot;","""TFA""","""TFA(SC-SNC)""","""0,2432""","""0""",&quot;2.40E+10&quot;,"""54Mn, 57Co, 109Cd, 56Co, 182Ta, 181W"""
&quot;SMOOTH&quot;,"""91""","""91340""",&quot;PETNET SOLUTIONS - PRODUCTION CENTER&quot;,"""0""","""0""","&quot;SI (0,82 m3)&quot;","""FMA-VC""",&quot;F3-7-01&quot;,"""0,06478""","""0""","""8,50E+08""","""54Mn, 60Co, 57Co, 65Zn, 109Cd, 56Co"""
&quot;SMOOTH&quot;,"""91""","""91340""",&quot;PETNET SOLUTIONS - PRODUCTION CENTER&quot;,"""0""","""0""","&quot;LS-LH (0,35 m3)&quot;","""FMA-VC""",&quot;F3-7-01&quot;,"""0""","""0""","&quot;1,75E+08&quot;","""56Co"""
&quot;SMOOTH&quot;,"""91""","""91340""",&quot;PETNET SOLUTIONS - PRODUCTION CENTER&quot;,"""0""","""0""","&quot;SNC (0,02 m3)&quot;","""TFA""","""TFA(SC-SNC)""","""0,02""","""0""","""1,00E+07""","""56Co"""
&quot;GARDEN&quot;,"""13""","""13041""",&quot;ALTEO - GARDANNE&quot;,&quot;Residues from alumina production at the Gardanne plant (dehydrated red mud)&quot;,"""0""","&quot;Sludge composed of fine elements. Composed essentially of oxides: iron, aluminum, silicon, sodium, titanium and calcium (pH = 11) (7219967 t)&quot;",&quot;OTHERS&quot;,"""DSH""","""0""","""0""",&quot;Data updated with each new edition of the National Inventory&quot;,"""204Tl, 210Pb, 228Ra, 227Ac, Th, 213Bi"""
&quot;I MADE IT&quot;,"""50""","""50041""",&quot;ANDRA MONITORING STORAGE CENTER - DIGULLEVILLE - CSM&quot;,&quot;Waste stored from 1969 to 1994&quot;,&quot;Distribution of packaged volume and number of packages stored for each category of producer&quot;,&quot;Upstream of the fuel cycle: (34708 m3 - 191176 packages)&quot;,"""FMA-VC""","""CM-01""","""34708""","""<""",&quot;Data updated with each new edition of the National Inventory&quot;,"""0"""
&quot;I MADE IT&quot;,"""50""","""50041""",&quot;ANDRA MONITORING STORAGE CENTER - DIGULLEVILLE - CSM&quot;,&quot;Waste stored from 1969 to 1994&quot;,&quot;Distribution of packaged volume and number of packages stored for each category of producer&quot;,"&quot;Nuclear power generation centers: (161,009.0597 m3 - 331,929 packages)&quot;","""FMA-VC""","""CM-02""","""161009,0597""","""<""",&quot;Data updated with each new edition of the National Inventory&quot;,"""0"""
&quot;I MADE IT&quot;,"""50""","""50041""",&quot;ANDRA MONITORING STORAGE CENTER - DIGULLEVILLE - CSM&quot;,&quot;Waste stored from 1969 to 1994&quot;,&quot;Distribution of packaged volume and number of packages stored for each category of producer&quot;,&quot;Downstream of the fuel cycle: (138719 m3 - 538717 packages)&quot;,"""FMA-VC""","""CM-03""","""138719""","""<""",&quot;Data updated with each new edition of the National Inventory&quot;,"""0"""
&quot;I MADE IT&quot;,"""50""","""50041""",&quot;ANDRA MONITORING STORAGE CENTER - DIGULLEVILLE - CSM&quot;,&quot;Waste stored from 1969 to 1994&quot;,&quot;Distribution of packaged volume and number of packages stored for each category of producer&quot;,&quot;Waste treatment or maintenance establishments: (2668.648871 m3 - 7048 packages)&quot;,"""FMA-VC""","""CM-04""","""2668,648871""","""<""",&quot;Data updated with each new edition of the National Inventory&quot;,"""0"""
&quot;I MADE IT&quot;,"""50""","""50041""",&quot;ANDRA MONITORING STORAGE CENTER - DIGULLEVILLE - CSM&quot;,&quot;Waste stored from 1969 to 1994&quot;,&quot;Distribution of packaged volume and number of packages stored for each category of producer&quot;,"&quot;CEA civil study and research centers: (105,979 m3 - 179,863 packages)&quot;","""FMA-VC""","""CM-05""","""105979""","""<""",&quot;Data updated with each new edition of the National Inventory&quot;,"""0"""
&quot;I MADE IT&quot;,"""50""","""50041""",&quot;ANDRA MONITORING STORAGE CENTER - DIGULLEVILLE - CSM&quot;,&quot;Waste stored from 1969 to 1994&quot;,&quot;Distribution of packaged volume and number of packages stored for each category of producer&quot;,"&quot;Research establishments (excluding CEA centres): (12,367.00686 m3 - 52,710 packages)&quot;","""FMA-VC""","""CM-06""","""12367,00686""","""<""",&quot;Data updated with each new edition of the National Inventory&quot;,"""0"""
&quot;I MADE IT&quot;,"""50""","""50041""",&quot;ANDRA MONITORING STORAGE CENTER - DIGULLEVILLE - CSM&quot;,&quot;Waste stored from 1969 to 1994&quot;,&quot;Distribution of packaged volume and number of packages stored for each category of producer&quot;,&quot;Medical (8400.892798 m3 - 8401 packages)&quot;,"""FMA-VC""","""CM-07""","""8400,892798""","""<""",&quot;Data updated with each new edition of the National Inventory&quot;,"""0"""
